-1.727103	-3.562270	
-2.018047	-4.026480	
0.737572	-3.584248	
-0.604149	-4.054909	
0.544285	-4.175287	
-1.058825	-3.807066	
1.883745	-4.000209	
-1.439451	-3.770385	
-0.503557	-4.175087	
0.013010	-2.885691	
1.217298	-4.020151	
-1.064059	-4.343627	
-1.870761	-4.007519	
4.743820	-4.290651	
0.011215	-3.269011	
4.942341	-3.212305	
1.356190	-3.708184	
-0.165633	-4.315914	
0.352766	-4.435740	
6.099273	-2.563337	
0.598327	-3.945896	
0.709874	-4.422696	
-0.600915	-3.610062	
0.690959	-2.853000	
0.127249	-4.367048	
-0.190458	-4.433730	
-1.759943	-3.693880	
-1.775207	-4.537958	
6.710539	-0.729748	
-0.703224	-3.611712	
0.117243	-4.588630	
-0.640732	-3.795958	
0.745898	-3.754614	
-0.039396	-3.644755	
0.353800	-3.908575	
-1.579276	-3.905104	
0.705955	-3.248483	
-1.550658	-3.548120	
0.453850	-4.785282	
-0.128230	-4.208592	
-0.971551	-4.264515	
0.146529	-4.024730	
-0.740990	-3.899529	
-0.014119	-4.382558	
1.208743	-3.780207	
-1.174904	-3.761364	
0.353429	-3.789479	
1.753800	-3.683321	
6.190021	-3.010018	
-0.738895	-4.428432	
-2.168895	-4.120813	
0.060582	-4.295394	
-0.482497	-3.994797	
-2.078980	-3.474275	
0.635315	-4.215592	
1.665916	-4.907072	
-0.023518	-4.347434	
-0.281908	-3.443348	
0.177538	-4.356119	
-1.319325	-3.934707	
-0.816851	-4.034780	
1.341728	-3.423884	
1.416220	-3.476067	
3.579678	-4.908398	
2.430637	-3.640879	
0.151460	-4.074351	
0.403735	-4.186836	
-0.750215	-3.784705	
-0.390977	-4.134399	
5.440334	-4.540881	
-1.684366	-4.240918	
-0.268611	-3.922542	
0.572485	-3.982293	
-1.607150	-3.877254	
-0.324791	-4.434738	
3.872853	-4.540494	
-1.305586	-3.591647	
-1.790652	-3.754775	
-0.036695	-4.658226	
-0.748259	-4.379908	
1.146021	-4.079293	
6.033103	-1.092528	
1.170551	-3.253307	
-0.606909	-4.170598	
0.911438	-3.846568	
-1.724671	-3.711502	
-0.281899	-4.272000	
-0.325742	-4.485717	
-1.457465	-4.281497	
-0.734865	-4.184868	
0.562501	-4.215900	
-0.303937	-3.908717	
4.358985	-3.740683	
-0.425994	-4.008485	
0.134109	-4.490804	
0.385274	-3.964022	
-1.402711	-3.604426	
5.671504	-2.767655	
0.094609	-3.617797	
-0.934538	-3.505087	
-0.495507	-4.499754	
-1.163020	-3.690066	
0.486519	-4.542172	
-0.736052	-4.224784	
0.542235	-4.462620	
0.190238	-4.334984	
-0.165995	-4.500336	
0.298600	-4.826056	
-0.457596	-3.935086	
-1.191611	-4.259404	
-0.273431	-4.399366	
-0.682800	-4.885434	
1.085411	-3.473219	
-2.000832	-3.876050	
0.053126	-4.627011	
1.809598	-4.068427	
-0.228924	-3.942533	
-1.042503	-3.993833	
0.742288	-4.641004	
-0.356417	-4.012701	
1.034166	-3.341627	
1.630015	-3.727714	
-0.457872	-4.064074	
-0.484001	-4.134880	
-1.751975	-4.071260	
3.086419	-4.389655	
-0.514143	-3.976794	
1.411226	-3.913630	
-0.277086	-3.414429	
-1.726724	-3.692363	
-0.577459	-4.058295	
4.244556	-5.413221	
-1.109707	-4.016445	
5.779652	-4.124859	
1.568811	-4.159987	
-0.227836	-3.963259	
-1.695609	-3.628145	
-0.504467	-3.483743	
-1.378886	-4.161283	
-1.789682	-3.888770	
-0.025726	-4.263014	
-0.997965	-4.081428	
-0.767753	-3.712823	
-0.654465	-4.182724	
-0.257170	-4.500676	
-0.280316	-4.147698	
0.708935	-4.409468	
-0.392698	-4.035111	
-1.358596	-3.681053	
4.892839	-3.529521	
-2.094080	-4.438653	
6.081509	-2.579034	
3.952835	-4.449910	
-1.505510	-3.532037	
1.792912	-3.181397	
1.264615	-3.860697	
0.893054	-3.924329	
-0.032901	-4.495544	
0.240102	-3.531654	
-0.780083	-4.245269	
-0.514914	-3.419791	
-1.227544	-3.373633	
4.529078	-2.485066	
-0.963403	-4.193882	
-0.273250	-3.871871	
-0.485024	-4.502312	
-1.108538	-4.240397	
0.710995	-3.096251	
-0.993732	-4.229298	
-0.391287	-3.765185	
-0.825614	-3.847169	
-0.177422	-4.058154	
-0.839671	-4.176870	
-1.411455	-4.021502	
-0.562259	-4.105213	
4.402082	-4.080070	
1.305023	-3.818487	
-0.524762	-4.039661	
-0.234280	-4.281811	
-0.740697	-3.952515	
6.894664	-0.349712	
-0.906140	-3.919495	
-1.803978	-3.749409	
-0.368151	-4.074272	
-0.891279	-4.137051	
-1.759240	-3.562629	
-0.256465	-4.416969	
-1.613165	-4.029156	
-0.227531	-3.840456	
-0.321425	-3.847831	
2.016761	-4.858381	
1.404571	-4.345778	
5.130945	-2.944341	
0.462076	-4.696525	
-0.363217	-4.090965	
-1.145494	-3.756629	
7.203269	0.325561	
4.007722	-4.532216	
0.847291	-3.583688	
-0.668210	-3.672335	
6.057430	-3.665230	
-1.328573	-4.205737	
5.392666	-3.128544	
-0.386387	-4.339802	
1.726468	-4.348500	
-0.586831	-4.167073	
0.039465	-3.994706	
-0.925992	-4.194728	
-0.924629	-3.278331	
-0.696531	-4.092624	
-0.791499	-3.560802	
-1.776854	-3.555284	
-1.126493	-4.058351	
-0.229735	-4.374872	
1.532573	-3.264643	
-0.391334	-4.093442	
5.392411	-3.791881	
0.726036	-4.102848	
1.209067	-3.533368	
3.580707	-6.166275	
-1.562790	-3.861115	
1.216627	-4.178948	
-0.292024	-3.890980	
1.281716	-3.743348	
6.751189	-1.583863	
0.961154	-4.234076	
-1.028065	-3.993349	
-0.265101	-3.926027	
-0.914651	-4.387511	
-0.489643	-3.962230	
0.297374	-4.629709	
-0.892147	-3.874826	
1.465111	-3.885751	
-0.729825	-3.413901	
-0.900443	-4.719434	
-0.196056	-4.519042	
0.179568	-4.022774	
1.007875	-4.030742	
4.330492	-2.997543	
0.929217	-4.111136	
-0.885646	-4.303130	
0.527860	-4.096367	
0.620075	-3.063376	
-0.978704	-4.204887	
5.932500	-3.207512	
-0.780493	-3.640821	
0.562145	-4.186143	
-0.390427	-3.973294	
-1.723409	-3.856026	
-0.984444	-4.123411	
1.077478	-4.541903	
-0.761541	-4.896712	
-1.136291	-3.745897	
-0.587114	-4.201493	
6.066078	-1.274984	
-0.883522	-4.333608	
-1.112437	-4.153755	
-0.784174	-3.842341	
-0.678180	-4.057880	
4.482745	-3.653164	
-1.201122	-3.670282	
-0.513479	-3.884012	
0.936137	-3.254260	
-0.523872	-3.809625	
0.907551	-2.925740	
4.827912	-2.606977	
4.064534	-4.999077	
0.306465	-4.291717	
0.769314	-4.009891	
0.624061	-3.109907	
-0.316313	-3.875310	
-0.670299	-3.456919	
0.883523	-3.524296	
-1.293002	-4.101099	
5.848400	-2.602006	
-0.614655	-4.034078	
-0.807711	-4.161990	
-0.135234	-4.122326	
-1.182662	-3.450759	
-0.079008	-3.661355	
-0.681844	-3.454250	
-0.074181	-4.658463	
-1.477076	-3.753937	
-0.739270	-4.069329	
0.271836	-3.772925	
1.593330	-4.504363	
0.025398	-3.610390	
-0.413473	-4.029560	
0.780566	-4.225869	
-0.953950	-4.177918	
1.244475	-3.579503	
-1.137015	-3.949673	
-1.217393	-4.525653	
-1.489647	-3.796869	
0.036001	-3.762760	
0.820331	-4.555417	
0.211445	-4.124268	
2.234338	-3.849823	
-0.965015	-4.125506	
-0.093476	-3.913093	
-1.824348	-3.575665	
-0.134820	-4.175553	
5.639086	-1.213621	
-1.294703	-4.186553	
-1.458337	-3.947940	
4.780277	-4.774459	
-0.914216	-4.097496	
-0.522540	-4.143789	
6.483456	-2.176023	
1.757974	-4.143444	
-1.754374	-4.075390	
5.418028	-3.560963	
-1.000691	-4.510616	
-0.096010	-4.764005	
-0.393639	-4.159718	
-0.898542	-3.809491	
-0.859556	-4.078850	
-1.224279	-3.622812	
-0.027990	-3.910483	
0.884262	-3.685337	
-0.323572	-3.860123	
-0.218916	-3.974120	
3.801834	-5.793274	
-0.259129	-4.302351	
-0.645828	-3.871613	
-1.130475	-3.974981	
-0.785064	-3.644720	
-0.361304	-3.744001	
6.269302	-2.408229	
-0.264878	-3.782249	
5.016809	-3.239942	
-0.725343	-3.992862	
-1.067986	-3.866161	
6.153321	-2.034187	
1.309202	-4.261591	
4.924049	-4.386165	
-0.693945	-3.772328	
-1.668610	-3.564537	
-1.208863	-3.793537	
5.644586	-4.649454	
0.704135	-3.153727	
1.660109	-3.525805	
-0.487078	-4.078773	
-1.125207	-3.849764	
1.937857	-4.090291	
0.057366	-3.922681	
4.139117	-3.881145	
0.885212	-3.476549	
0.231707	-4.571273	
-0.652302	-4.445260	
5.528155	-4.056470	
-0.591067	-3.881346	
-1.157559	-3.583978	
1.875530	-3.640024	
-0.969557	-3.807618	
-0.887913	-4.235817	
-1.137975	-4.412809	
0.311747	-4.901607	
-1.492959	-4.528107	
-1.526925	-4.767701	
5.605362	-2.394293	
1.757328	-3.314132	
-0.278029	-4.073358	
4.131135	-4.617636	
-1.326583	-4.343034	
1.384917	-3.331496	
-1.510894	-4.010120	
-1.962978	-3.744493	
-0.722344	-4.131501	
-0.245901	-3.985242	
-0.885980	-3.997563	
1.208983	-3.460881	
0.411894	-2.874533	
6.517546	-2.186366	
-0.750288	-4.213653	
0.048943	-3.764567	
-0.618197	-4.351868	
0.199225	-3.403190	
-1.417789	-3.862148	
-0.834574	-4.259306	
-0.579907	-4.404551	
-0.446099	-4.545023	
-2.240137	-3.894443	
3.991324	-4.574886	
-1.295129	-3.491121	
1.017483	-4.268964	
0.216668	-4.334641	
-1.285375	-4.020561	
-0.867614	-3.590541	
-0.888297	-3.642208	
0.129716	-3.376801	
-0.908300	-4.147625	
0.411249	-4.397993	
4.665687	-4.246201	
5.496719	-2.993996	
-1.830335	-3.858386	
-0.343474	-4.186817	
-0.889836	-4.418301	
4.818747	-4.671478	
1.408106	-3.727351	
0.441476	-4.117875	
2.024010	-4.008323	
-1.016319	-3.868547	
-0.128937	-4.421727	
-0.520037	-4.200042	
0.395191	-4.124711	
-1.386787	-3.975595	
-0.376352	-3.437961	
1.546593	-3.810683	
2.056348	-3.575650	
1.221869	-3.761379	
-0.639265	-3.866056	
2.234902	-4.242435	
0.106270	-3.981564	
4.442927	-5.106729	
-1.223111	-4.011899	
1.707166	-4.361022	
-1.087034	-3.767225	
4.627138	-2.384828	
0.324308	-4.170200	
0.779378	-3.292974	
1.587072	-3.460207	
0.853120	-3.247019	
0.012552	-4.333795	
-0.562389	-4.102102	
0.382057	-4.082196	
-0.171751	-4.202464	
-1.071354	-3.863570	
-1.190158	-4.379060	
5.271892	-3.703744	
-0.858648	-3.527065	
5.035923	-3.266654	
-0.916564	-3.936164	
1.314235	-3.867026	
2.183193	-3.478991	
-1.045876	-4.605886	
-0.664396	-3.523657	
-0.877532	-4.355587	
-1.300743	-3.843092	
-0.934549	-3.703285	
-0.841728	-4.642936	
-0.946838	-3.783813	
-0.005609	-3.732488	
-0.022146	-3.794285	
5.381877	-2.793154	
0.551415	-3.729199	
-0.073493	-3.250113	
-0.551931	-4.194022	
-0.844286	-3.799900	
0.111052	-4.210781	
6.079428	-2.567747	
0.306557	-4.380382	
-0.963441	-4.113792	
-1.089683	-3.717571	
-0.784791	-3.460352	
-0.668605	-3.470939	
-2.224859	-3.724161	
-0.482656	-3.474187	
-0.496627	-3.519537	
0.550583	-4.380352	
0.728809	-3.795066	
-1.429145	-3.677158	
-1.188000	-4.015263	
-1.031434	-3.957566	
0.852514	-2.976538	
1.926567	-3.791172	
5.449573	-3.556787	
3.553331	-5.748198	
6.359863	-2.247088	
-0.281729	-3.869843	
1.618637	-3.737512	
-0.577580	-4.332996	
6.020624	-1.786111	
-1.208450	-3.876769	
4.633916	-2.239333	
1.607506	-3.826204	
5.893486	-1.665250	
4.366375	-4.858193	
-2.067126	-4.208910	
-1.669990	-4.004479	
-0.353128	-3.361125	
-0.667320	-4.357867	
1.113533	-3.556408	
-0.955876	-3.859323	
5.699081	-1.626838	
-0.008582	-4.259221	
-0.667630	-3.676718	
-0.521016	-4.029823	
-0.877236	-4.124252	
5.122840	-1.844703	
5.035979	-2.841252	
0.014633	-4.284165	
5.148316	-2.370728	
-0.695021	-4.344059	
-0.277028	-4.010399	
-0.381172	-4.080366	
-1.141143	-3.999617	
-1.489147	-4.031112	
0.816688	-3.721871	
-0.107505	-3.975257	
-0.133971	-3.986509	
-0.066429	-3.748543	
-1.320380	-4.008350	
-0.682103	-4.201046	
-1.302997	-3.568383	
1.038279	-3.934750	
1.061280	-3.805511	
-0.235893	-4.366314	
-1.340554	-3.818894	
-1.106947	-4.340438	
-0.823553	-4.270267	
-0.119164	-3.409001	
-1.756786	-3.640990	
1.220366	-2.687984	
0.515179	-4.071954	
1.356693	-3.881791	
-0.393442	-4.325296	
-0.047227	-4.383971	
0.797588	-3.537492	
-1.873190	-4.218566	
1.647029	-4.464811	
0.982170	-4.315304	
4.865305	-3.716583	
3.853633	-4.607946	
1.263635	-3.756939	
-0.293454	-3.959570	
-0.020904	-3.970539	
0.144555	-4.746239	
-0.860181	-4.119985	
-0.701835	-3.708159	
-1.098976	-3.902988	
1.606699	-4.422098	
-1.891436	-4.153350	
5.222287	-2.792733	
-0.061039	-4.640629	
0.243748	-4.299455	
-0.325811	-4.434919	
-0.180037	-4.098695	
0.140514	-4.305023	
5.435085	-3.619487	
-1.136813	-4.202912	
0.603214	-4.299333	
-1.697755	-3.615065	
-0.648649	-4.145156	
5.714150	-0.340077	
1.386151	-3.932376	
-0.332842	-3.810249	
-1.073778	-3.949035	
2.012982	-3.929139	
-0.864130	-4.184425	
-0.359354	-3.857023	
-1.544382	-3.586092	
0.908106	-3.820039	
-0.569106	-4.119235	
-1.684573	-3.981212	
-0.709332	-3.998366	
-0.944931	-3.719328	
0.908658	-3.076864	
4.596050	-3.166651	
0.342101	-3.789991	
0.923046	-4.438826	
-0.812697	-3.914922	
4.650604	-4.758577	
-0.403530	-4.257268	
-0.672046	-4.212806	
-0.620525	-3.554612	
-0.784758	-4.240842	
0.219730	-3.886148	
-1.002010	-4.214599	
0.241211	-4.143328	
4.183798	-3.973341	
5.173905	-2.538761	
-0.545725	-3.945353	
4.982695	-4.607613	
1.100510	-3.268964	
-1.068564	-3.654119	
0.846188	-4.983070	
4.975557	-3.624860	
-0.537564	-3.766248	
-1.175646	-3.942241	
-0.555139	-4.230975	
-0.211010	-3.727077	
-0.521345	-3.942350	
1.595655	-3.861338	
5.669924	-3.829744	
2.238324	-4.398710	
-1.015557	-3.652033	
1.364126	-4.250121	
-0.722629	-3.894831	
0.089599	-4.223019	
-0.789348	-3.992009	
3.566882	-4.804794	
-0.808052	-4.400484	
-0.354937	-4.511320	
-0.860148	-4.435891	
0.170940	-4.117902	
-0.357153	-4.154778	
0.764504	-3.826264	
0.354179	-4.289537	
0.074794	-3.782737	
-1.002134	-3.862057	
4.480358	-4.583311	
-0.583385	-3.406801	
-1.303020	-4.431794	
5.616809	-2.786721	
-0.465085	-4.354422	
-1.042940	-3.886372	
1.586678	-3.016185	
-1.498100	-3.603698	
-0.394101	-3.640638	
-0.864898	-3.733639	
-1.383079	-3.869716	
0.056636	-4.324830	
-0.608573	-3.548712	
-1.168371	-4.305915	
-0.065234	-4.120232	
-1.371374	-4.214141	
-0.442344	-3.990292	
1.673346	-4.436265	
-0.890405	-3.937063	
-0.302270	-4.303374	
5.286683	-2.126464	
1.098269	-4.024975	
6.058330	-2.279956	
-0.869976	-4.228266	
0.195621	-4.533385	
0.371682	-4.341912	
1.047990	-3.236062	
-0.665974	-3.745942	
1.431914	-3.441005	
-0.190969	-4.200038	
-0.094149	-4.465954	
4.690081	-4.968835	
0.222322	-3.799626	
5.415870	-0.958691	
-0.652784	-3.914986	
-0.035766	-4.216005	
-0.314485	-3.873159	
1.561383	-4.277037	
-0.425855	-4.495790	
-0.880189	-4.604927	
-0.910587	-4.242412	
-0.726334	-3.913469	
-0.131750	-4.147792	
6.042206	-2.099775	
-0.638896	-3.732599	
0.167899	-4.077552	
1.748876	-4.584522	
-0.111690	-4.327727	
0.353396	-4.367654	
1.673832	-3.691838	
1.846017	-4.646012	
4.205143	-5.568858	
-1.157474	-3.809071	
1.099139	-3.770169	
1.273242	-3.442402	
1.617077	-3.650627	
4.691492	-7.260091	
-0.706618	-4.509599	
0.027130	-3.914969	
0.393207	-4.083375	
1.318018	-3.100120	
5.502906	-1.818537	
-0.212028	-4.442147	
0.529221	-3.473338	
-0.909501	-4.213816	
-0.022538	-4.461793	
-0.566043	-4.089039	
-0.133923	-4.699313	
5.240143	-3.541150	
-0.585415	-3.966620	
-1.801822	-3.936299	
-0.260701	-4.473420	
-0.857314	-3.951083	
1.029575	-3.711174	
6.304124	-2.378552	
-1.000201	-3.516594	
-0.170645	-4.274412	
-0.451748	-3.721911	
0.885479	-3.738310	
-0.505298	-3.887829	
-0.251734	-3.865583	
-1.513953	-4.130119	
-0.891246	-4.489000	
